id,name,inn,region,period,revenue,net_profit,ebit
11530062,"ООО ""ИРТЫШ""",4715033890,САНКТ-ПЕТЕРБУРГ,2021,0.0,-18.0,-14.0
8120013,"ООО ""КРЕПКОСТРОЙ""",2204065088,АЛТАЙСКИЙ,2024,892.0,553.0,580.0
8120013,"ООО ""КРЕПКОСТРОЙ""",2204065088,АЛТАЙСКИЙ,2023,0.0,0.0,0.0
8120013,"ООО ""КРЕПКОСТРОЙ""",2204065088,АЛТАЙСКИЙ,2022,0.0,0.0,0.0
8120013,"ООО ""КРЕПКОСТРОЙ""",2204065088,АЛТАЙСКИЙ,2021,0.0,0.0,0.0
11731080,"ООО ""КРОН""",9726003488,МОСКВА,2023,23943.0,-1275.0,-1275.0
11731080,"ООО ""КРОН""",9726003488,МОСКВА,2022,21472.0,3479.0,4349.0
12550959,"ООО ""СЕВЕР СТРОЙ КОНСТРУКТИВ""",7203582413,ТЮМЕНСКАЯ,2024,500.0,459.0,479.0
10840525,"ООО ""ФОРТУНА""",7604350650,ЯРОСЛАВСКАЯ,2023,11581.0,987.0,987.0
10840525,"ООО ""ФОРТУНА""",7604350650,ЯРОСЛАВСКАЯ,2022,13133.0,1078.0,1078.0
10840525,"ООО ""ФОРТУНА""",7604350650,ЯРОСЛАВСКАЯ,2021,11886.0,916.0,916.0
8581793,"ООО ""СК ПОЛИКВАРТ""",7734726504,МОСКВА,2024,124566.0,1498.0,1277.0
8581793,"ООО ""СК ПОЛИКВАРТ""",7734726504,МОСКВА,2023,121541.0,2965.0,2224.0
8581793,"ООО ""СК ПОЛИКВАРТ""",7734726504,МОСКВА,2022,213224.0,3228.0,2421.0
8581793,"ООО ""СК ПОЛИКВАРТ""",7734726504,МОСКВА,2021,193617.0,2401.0,1800.0
11379520,"ООО ""АРИС""",7716948952,МОСКВА,2023,1611.0,82.0,62.0
11379520,"ООО ""АРИС""",7716948952,МОСКВА,2022,12049.0,1002.0,818.0
11379520,"ООО ""АРИС""",7716948952,МОСКВА,2021,12026.0,28.0,17.0
8360743,"ООО ИСК ""САКУРА""",5024140528,МОСКОВСКАЯ,2024,74331.0,2330.0,3118.0
8360743,"ООО ИСК ""САКУРА""",5024140528,МОСКОВСКАЯ,2023,39452.0,657.0,1506.0
8360743,"ООО ИСК ""САКУРА""",5024140528,МОСКОВСКАЯ,2022,44870.0,1255.0,1558.0
8360743,"ООО ИСК ""САКУРА""",5024140528,МОСКОВСКАЯ,2021,42290.0,1131.0,1421.0
10769732,"ООО ""РУССТРОЙ""",5024187572,МОСКОВСКАЯ,2024,61022.0,723.0,974.0
10769732,"ООО ""РУССТРОЙ""",5024187572,МОСКОВСКАЯ,2023,51223.0,1118.0,1399.0
10769732,"ООО ""РУССТРОЙ""",5024187572,МОСКОВСКАЯ,2022,4736.0,41.0,110.0
10769732,"ООО ""РУССТРОЙ""",5024187572,МОСКОВСКАЯ,2021,73508.0,641.0,802.0
11312043,"ООО ""БЕТОН СПБ""",7811747131,САНКТ-ПЕТЕРБУРГ,2024,0.0,-113.0,-113.0
11312043,"ООО ""БЕТОН СПБ""",7811747131,САНКТ-ПЕТЕРБУРГ,2023,0.0,-59.0,-59.0
11312043,"ООО ""БЕТОН СПБ""",7811747131,САНКТ-ПЕТЕРБУРГ,2022,0.0,-90.0,-90.0
11312043,"ООО ""БЕТОН СПБ""",7811747131,САНКТ-ПЕТЕРБУРГ,2021,2088.0,92.0,116.0
12185167,"ООО ""СТРОЙСЕРВИС""",5700004137,ОРЛОВСКАЯ,2024,971.0,55.0,70.0
12185167,"ООО ""СТРОЙСЕРВИС""",5700004137,ОРЛОВСКАЯ,2023,0.0,0.0,0.0
11797526,"ООО ""ИНТЭКО""",4345516562,КИРОВСКАЯ,2023,0.0,-1834.0,-1834.0
11797526,"ООО ""ИНТЭКО""",4345516562,КИРОВСКАЯ,2022,12155.0,90.0,68.0
10692381,ООО СТРОЙКОМПЛЕКТ18,1841079191,УДМУРТСКАЯ,2023,0.0,0.0,0.0
10692381,ООО СТРОЙКОМПЛЕКТ18,1841079191,УДМУРТСКАЯ,2022,0.0,0.0,0.0
10692381,ООО СТРОЙКОМПЛЕКТ18,1841079191,УДМУРТСКАЯ,2021,0.0,0.0,0.0
1422027,"ООО ""ФАКТОРИЯ""",6323105940,САМАРСКАЯ,2021,0.0,0.0,0.0
11468539,"ООО ""ТЕРРАСТРОЙ""",5406810206,НОВОСИБИРСКАЯ,2024,3786.0,94.0,118.0
11468539,"ООО ""ТЕРРАСТРОЙ""",5406810206,НОВОСИБИРСКАЯ,2023,22382.0,-80.0,1.0
11468539,"ООО ""ТЕРРАСТРОЙ""",5406810206,НОВОСИБИРСКАЯ,2022,12766.0,159.0,199.0
11468539,"ООО ""ТЕРРАСТРОЙ""",5406810206,НОВОСИБИРСКАЯ,2021,34899.0,534.0,668.0
10727907,"ООО ""ВЕРЕС""",5507263091,ОМСКАЯ,2023,0.0,0.0,0.0
10727907,"ООО ""ВЕРЕС""",5507263091,ОМСКАЯ,2022,7322.0,12.0,15.0
10727907,"ООО ""ВЕРЕС""",5507263091,ОМСКАЯ,2021,9719.0,115.0,144.0
1341154,"ООО ""ПЕРСПЕКТИВА""",2635079487,СТАВРОПОЛЬСКИЙ,2024,132842.0,1353.0,1691.0
1341154,"ООО ""ПЕРСПЕКТИВА""",2635079487,СТАВРОПОЛЬСКИЙ,2023,171230.0,3012.0,3765.0
1341154,"ООО ""ПЕРСПЕКТИВА""",2635079487,СТАВРОПОЛЬСКИЙ,2022,478516.0,2564.0,3205.0
1341154,"ООО ""ПЕРСПЕКТИВА""",2635079487,СТАВРОПОЛЬСКИЙ,2021,12622.0,545.0,681.0
5068717,"ООО ""ПРОМСТРОЙДИЗАЙНПРОЕКТ""",7701802943,МОСКВА,2024,121128.0,30.0,22.0
5068717,"ООО ""ПРОМСТРОЙДИЗАЙНПРОЕКТ""",7701802943,МОСКВА,2023,67661.0,17.0,24.0
5068717,"ООО ""ПРОМСТРОЙДИЗАЙНПРОЕКТ""",7701802943,МОСКВА,2022,53145.0,16.0,81.0
5068717,"ООО ""ПРОМСТРОЙДИЗАЙНПРОЕКТ""",7701802943,МОСКВА,2021,82969.0,17.0,144.0
9403311,"ООО ""ТРИАДА""",5404019503,НОВОСИБИРСКАЯ,2024,0.0,0.0,0.0
9403311,"ООО ""ТРИАДА""",5404019503,НОВОСИБИРСКАЯ,2022,334357.0,658.0,823.0
9403311,"ООО ""ТРИАДА""",5404019503,НОВОСИБИРСКАЯ,2021,48813.0,172.0,129.0
11210681,"ООО ""СОДЕЙСТВИЕ""",2310217818,КРАСНОДАРСКИЙ,2024,11884.0,-5035.0,-2053.0
11210681,"ООО ""СОДЕЙСТВИЕ""",2310217818,КРАСНОДАРСКИЙ,2023,373.0,-42.0,-17.0
11210681,"ООО ""СОДЕЙСТВИЕ""",2310217818,КРАСНОДАРСКИЙ,2022,1632.0,824.0,912.0
11210681,"ООО ""СОДЕЙСТВИЕ""",2310217818,КРАСНОДАРСКИЙ,2021,1395.0,-167.0,-154.0
696824,"ООО ""ПРОФИМЕТАЛЛ""",5026016653,МОСКОВСКАЯ,2024,42948.0,169.0,211.0
696824,"ООО ""ПРОФИМЕТАЛЛ""",5026016653,МОСКОВСКАЯ,2023,22336.0,317.0,396.0
696824,"ООО ""ПРОФИМЕТАЛЛ""",5026016653,МОСКОВСКАЯ,2022,41822.0,50.0,62.0
696824,"ООО ""ПРОФИМЕТАЛЛ""",5026016653,МОСКОВСКАЯ,2021,23390.0,92.0,118.0
12138704,"ООО ""ГИГАНТ""",9731112852,МОСКВА,2024,7037.0,49.0,55.0
12138704,"ООО ""ГИГАНТ""",9731112852,МОСКВА,2023,15779.0,285.0,357.0
10825832,"ООО ""ЭВЕРЕСТ""",7743279450,МОСКВА,2024,21703.0,263.0,263.0
10825832,"ООО ""ЭВЕРЕСТ""",7743279450,МОСКВА,2023,37953.0,59.0,68.0
10825832,"ООО ""ЭВЕРЕСТ""",7743279450,МОСКВА,2022,33659.0,30.0,37.0
10825832,"ООО ""ЭВЕРЕСТ""",7743279450,МОСКВА,2021,24855.0,21.0,26.0
12385996,"ООО ""СТРОЙГРАД""",274984797,БАШКОРТОСТАН,2024,0.0,0.0,0.0
12391398,"ООО ""СИТИБИЛТ""",7810994709,САНКТ-ПЕТЕРБУРГ,2024,36115.0,236.0,-304.0
12226584,"ООО ""ССК""",2312320673,КРАСНОДАРСКИЙ,2024,2679.0,-96.0,-96.0
12484516,"ООО ""АЧИ-СУ РЕЗОРТ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК""",500014562,ДАГЕСТАН,2024,0.0,0.0,0.0
10763785,"ООО ""СПЕЦСТРОЙ""",5527008043,ОМСКАЯ,2024,79553.0,1635.0,1635.0
10763785,"ООО ""СПЕЦСТРОЙ""",5527008043,ОМСКАЯ,2023,76508.0,1430.0,1072.0
10763785,"ООО ""СПЕЦСТРОЙ""",5527008043,ОМСКАЯ,2022,34265.0,1546.0,1160.0
10763785,"ООО ""СПЕЦСТРОЙ""",5527008043,ОМСКАЯ,2021,28328.0,1374.0,1031.0
459035,"ООО ""ПКМ""",7805461487,САНКТ-ПЕТЕРБУРГ,2024,22594.0,393.0,491.0
459035,"ООО ""ПКМ""",7805461487,САНКТ-ПЕТЕРБУРГ,2023,28707.0,846.0,1057.0
459035,"ООО ""ПКМ""",7805461487,САНКТ-ПЕТЕРБУРГ,2022,17343.0,485.0,404.0
459035,"ООО ""ПКМ""",7805461487,САНКТ-ПЕТЕРБУРГ,2021,16485.0,444.0,555.0
12220001,"ООО ""ОРБИС ЮГ""",2367032040,КРАСНОДАРСКИЙ,2024,0.0,0.0,0.0
12220001,"ООО ""ОРБИС ЮГ""",2367032040,КРАСНОДАРСКИЙ,2023,0.0,0.0,0.0
12482350,"ООО ""СВОЙ ДОМ""",3700020777,ИВАНОВСКАЯ,2024,12159.0,430.0,556.0
12442651,"ООО ""ВСИ""",3459086632,ВОЛГОГРАДСКАЯ,2024,472.0,21.0,39.0
12565913,"ООО ""СК КАСКАД""",5948074161,ПЕРМСКИЙ,2024,0.0,0.0,0.0
12425279,"ООО ""СЕВЕРНОЕ СИЯНИЕ""",8617040390,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,2024,2858.0,-357.0,-357.0
12373105,"ООО ""CЗ ""КМВ-СТРОЙ""",2632123346,СТАВРОПОЛЬСКИЙ,2024,0.0,0.0,0.0
12306646,"ООО ""СНАБНАО""",2901315761,АРХАНГЕЛЬСКАЯ,2024,0.0,-1096.0,-1108.0
10263782,"ПК ""ГСПК МАЛКОВА 24А""",5903132857,ПЕРМСКИЙ,2022,0.0,0.0,0.0
10263782,"ПК ""ГСПК МАЛКОВА 24А""",5903132857,ПЕРМСКИЙ,2021,0.0,0.0,0.0
6748459,"ООО ""ТЮЛЬПАН""",1511007858,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ,2023,0.0,0.0,0.0
6748459,"ООО ""ТЮЛЬПАН""",1511007858,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ,2021,0.0,0.0,0.0
11395335,"ООО ""СРСП-3""",274959670,БАШКОРТОСТАН,2023,0.0,0.0,0.0
11395335,"ООО ""СРСП-3""",274959670,БАШКОРТОСТАН,2022,1316911.0,576.0,412.0
11395335,"ООО ""СРСП-3""",274959670,БАШКОРТОСТАН,2021,207520.0,635.0,501.0
10729680,"ООО ""ХОЯ СИ ЭНД ТИ РУС""",2536311347,ПРИМОРСКИЙ,2023,0.0,0.0,0.0
10729680,"ООО ""ХОЯ СИ ЭНД ТИ РУС""",2536311347,ПРИМОРСКИЙ,2021,0.0,-76.0,-76.0
11601006,"ООО ""СК ИВВА""",2367020140,КРАСНОДАРСКИЙ,2022,0.0,0.0,0.0
11601006,"ООО ""СК ИВВА""",2367020140,КРАСНОДАРСКИЙ,2021,0.0,0.0,0.0
10971761,"ООО ""АГРОСТРОЙ""",3906378460,КАЛИНИНГРАДСКАЯ,2022,0.0,0.0,0.0
10971761,"ООО ""АГРОСТРОЙ""",3906378460,КАЛИНИНГРАДСКАЯ,2021,0.0,0.0,0.0
4276305,"ООО УК ""ЖИЛСЕРВИС""",5048015710,МОСКОВСКАЯ,2022,0.0,0.0,0.0
4276305,"ООО УК ""ЖИЛСЕРВИС""",5048015710,МОСКОВСКАЯ,2021,1422.0,79.0,79.0
11931897,"ООО ""ЧИНУК""",1655485012,ТАТАРСТАН,2023,0.0,0.0,0.0
11746199,"ООО ""МЕХ-МЕТ""",278970869,БАШКОРТОСТАН,2023,0.0,0.0,0.0
11746199,"ООО ""МЕХ-МЕТ""",278970869,БАШКОРТОСТАН,2022,28075.0,0.0,0.0
11746199,"ООО ""МЕХ-МЕТ""",278970869,БАШКОРТОСТАН,2021,0.0,0.0,0.0
10195671,"ООО ""ФАВОРИТ""",7813276960,САНКТ-ПЕТЕРБУРГ,2022,10221.0,240.0,314.0
10195671,"ООО ""ФАВОРИТ""",7813276960,САНКТ-ПЕТЕРБУРГ,2021,7033.0,91.0,114.0
11949697,"ООО ""МАСТЕР КЛАСС""",6167204115,РОСТОВСКАЯ,2022,3813.0,9.0,11.0
9935678,"ООО ""СИСТЕМА""",5032257329,МОСКОВСКАЯ,2023,4425.0,0.0,0.0
9935678,"ООО ""СИСТЕМА""",5032257329,МОСКОВСКАЯ,2022,254815.0,4043.0,5054.0
9935678,"ООО ""СИСТЕМА""",5032257329,МОСКОВСКАЯ,2021,128745.0,4612.0,4337.0
11491691,"ООО ""ПОД КЛЮЧЪ""",7203514237,ТЮМЕНСКАЯ,2022,19910.0,169.0,1636.0
11491691,"ООО ""ПОД КЛЮЧЪ""",7203514237,ТЮМЕНСКАЯ,2021,6159.0,4595.0,4800.0
11353567,"ООО ""СТРОЙМИР""",4712029991,ЛЕНИНГРАДСКАЯ,2022,29603.0,503.0,377.0
11353567,"ООО ""СТРОЙМИР""",4712029991,ЛЕНИНГРАДСКАЯ,2021,61652.0,543.0,407.0
6789316,"ООО ""ХАБАРОВСК-ЭЛЕКТРОСТРОЙСЕРВИС""",2724064186,ХАБАРОВСКИЙ,2023,110.0,103.0,110.0
6789316,"ООО ""ХАБАРОВСК-ЭЛЕКТРОСТРОЙСЕРВИС""",2724064186,ХАБАРОВСКИЙ,2022,574.0,-2315.0,-2281.0
6789316,"ООО ""ХАБАРОВСК-ЭЛЕКТРОСТРОЙСЕРВИС""",2724064186,ХАБАРОВСКИЙ,2021,225.0,-2306.0,-2292.0
8419894,"ООО ""ТОПСТРОЙ""",2310176181,КРАСНОДАРСКИЙ,2022,0.0,0.0,0.0
8419894,"ООО ""ТОПСТРОЙ""",2310176181,КРАСНОДАРСКИЙ,2021,0.0,0.0,0.0
11687621,"ООО ""АГРУПП""",9722008982,МОСКВА,2022,0.0,-236.0,-236.0
11839883,"ООО ""ВС 16""",3459083529,ВОЛГОГРАДСКАЯ,2022,0.0,0.0,0.0
9586181,"ООО ""ТРАНСПОРТНЫЕ СИСТЕМЫ""",4027127033,КАЛУЖСКАЯ,2023,0.0,0.0,0.0
9586181,"ООО ""ТРАНСПОРТНЫЕ СИСТЕМЫ""",4027127033,КАЛУЖСКАЯ,2022,0.0,-181.0,-181.0
9586181,"ООО ""ТРАНСПОРТНЫЕ СИСТЕМЫ""",4027127033,КАЛУЖСКАЯ,2021,0.0,-343.0,-343.0
9354393,"ООО СЗ ""ДОМ МАЯКОВСКОГО""",5406590085,НОВОСИБИРСКАЯ,2022,0.0,-454.0,-454.0
9354393,"ООО СЗ ""ДОМ МАЯКОВСКОГО""",5406590085,НОВОСИБИРСКАЯ,2021,526.0,-975.0,-995.0
9273924,"ООО ПК ""БОРУС-М""",7456027636,ЧЕЛЯБИНСКАЯ,2022,0.0,0.0,0.0
9273924,"ООО ПК ""БОРУС-М""",7456027636,ЧЕЛЯБИНСКАЯ,2021,0.0,0.0,0.0
9274095,"ООО ""ВАСТУ""",7725277443,МОСКВА,2022,7267.0,-742.0,-556.0
9274095,"ООО ""ВАСТУ""",7725277443,МОСКВА,2021,8471.0,139.0,104.0
9274875,"ООО ""ТЕХНОЛОГИИ СТРОИТЕЛЬСТВА""",7708259765,МОСКВА,2023,5662.0,24.0,30.0
9274875,"ООО ""ТЕХНОЛОГИИ СТРОИТЕЛЬСТВА""",7708259765,МОСКВА,2021,8694.0,-7.0,-7.0
9276030,"ООО ""КАПИТАЛ""",5027228989,МОСКОВСКАЯ,2022,0.0,0.0,0.0
9276030,"ООО ""КАПИТАЛ""",5027228989,МОСКОВСКАЯ,2021,0.0,0.0,0.0
9276920,"ООО ""КОНГЛОМЕРАТ""",2301089045,КРАСНОДАРСКИЙ,2022,847.0,-23.0,-23.0
9276920,"ООО ""КОНГЛОМЕРАТ""",2301089045,КРАСНОДАРСКИЙ,2021,0.0,0.0,0.0
9236865,"ООО ""СИТИ СТРОЙ""",1841051693,УДМУРТСКАЯ,2024,0.0,0.0,0.0
9236865,"ООО ""СИТИ СТРОЙ""",1841051693,УДМУРТСКАЯ,2023,0.0,0.0,0.0
9236865,"ООО ""СИТИ СТРОЙ""",1841051693,УДМУРТСКАЯ,2022,0.0,0.0,0.0
9236865,"ООО ""СИТИ СТРОЙ""",1841051693,УДМУРТСКАЯ,2021,45.0,0.0,0.0
9239386,"ООО ""НСТ ДАЛЬНИЙ ВОСТОК""",2543070910,ПРИМОРСКИЙ,2023,10809.0,550.0,911.0
9239386,"ООО ""НСТ ДАЛЬНИЙ ВОСТОК""",2543070910,ПРИМОРСКИЙ,2022,6403.0,193.0,261.0
9239386,"ООО ""НСТ ДАЛЬНИЙ ВОСТОК""",2543070910,ПРИМОРСКИЙ,2021,5221.0,-263.0,-206.0
9243696,"ООО ""СК-РЕГИОН""",7536151942,ЗАБАЙКАЛЬСКИЙ,2024,0.0,-11.0,-11.0
9243696,"ООО ""СК-РЕГИОН""",7536151942,ЗАБАЙКАЛЬСКИЙ,2023,4295.0,21.0,279.0
9243696,"ООО ""СК-РЕГИОН""",7536151942,ЗАБАЙКАЛЬСКИЙ,2022,2857.0,51.0,213.0
9243696,"ООО ""СК-РЕГИОН""",7536151942,ЗАБАЙКАЛЬСКИЙ,2021,55.0,5.0,8.0
9246201,"ООО ""ТЭМПЛУМ""",2320230166,КРАСНОДАРСКИЙ,2022,0.0,-522.0,-511.0
9246201,"ООО ""ТЭМПЛУМ""",2320230166,КРАСНОДАРСКИЙ,2021,3477.0,-608.0,-500.0
9246444,"ООО ""ЖК НА ЛЕСНОЙ""",6321385297,САМАРСКАЯ,2021,0.0,0.0,0.0
9246625,"ООО ""ВОЛГА""",5249140608,НИЖЕГОРОДСКАЯ,2023,0.0,0.0,0.0
9246625,"ООО ""ВОЛГА""",5249140608,НИЖЕГОРОДСКАЯ,2022,0.0,0.0,0.0
9246625,"ООО ""ВОЛГА""",5249140608,НИЖЕГОРОДСКАЯ,2021,0.0,0.0,0.0
9247452,"ООО ""ПРСП РЕГИОН-М""",1308084326,МОРДОВИЯ,2023,0.0,0.0,0.0
9247452,"ООО ""ПРСП РЕГИОН-М""",1308084326,МОРДОВИЯ,2022,0.0,0.0,0.0
9247452,"ООО ""ПРСП РЕГИОН-М""",1308084326,МОРДОВИЯ,2021,0.0,0.0,0.0
9213216,"ООО ""ВАЙСКОРП""",5040092448,МОСКОВСКАЯ,2022,0.0,0.0,0.0
9213216,"ООО ""ВАЙСКОРП""",5040092448,МОСКОВСКАЯ,2021,0.0,0.0,0.0
9213557,"ООО ""СЕТИ-СТРОЙ""",1655327545,ТАТАРСТАН,2021,0.0,0.0,0.0
9214358,"ООО ""МОГОЙТУЙСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""",8003040165,ЗАБАЙКАЛЬСКИЙ,2023,48280.0,6800.0,6800.0
9214358,"ООО ""МОГОЙТУЙСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""",8003040165,ЗАБАЙКАЛЬСКИЙ,2022,91300.0,5398.0,5398.0
9214358,"ООО ""МОГОЙТУЙСКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""",8003040165,ЗАБАЙКАЛЬСКИЙ,2021,35920.0,5388.0,5388.0
9215011,"ООО ""СТРОЙТЕХСНАБ""",7718161021,МОСКВА,2021,7098.0,61.0,46.0
9215895,"ООО ""АРТВИЛС""",278905108,БАШКОРТОСТАН,2021,0.0,0.0,0.0
8629244,"ООО ""ГАГАТЛИ""",506066920,ДАГЕСТАН,2023,0.0,0.0,0.0
8629244,"ООО ""ГАГАТЛИ""",506066920,ДАГЕСТАН,2022,0.0,0.0,0.0
8632857,"ООО ""БОСФОР СТРОЙ""",725014699,КАБАРДИНО-БАЛКАРСКАЯ,2021,0.0,0.0,0.0
8631097,"ООО ""ПЕРВЫЙ ПОРТАЛ""",7811584991,САНКТ-ПЕТЕРБУРГ,2022,0.0,0.0,0.0
8631097,"ООО ""ПЕРВЫЙ ПОРТАЛ""",7811584991,САНКТ-ПЕТЕРБУРГ,2021,166776.0,4511.0,4512.0
115845,"ООО ""ОРИОН""",8601029954,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,2021,0.0,0.0,0.0
6669145,"ООО ""ВЕКТОР-15 ПЛЮС""",7705027974,МОСКВА,2021,0.0,-29.0,-29.0
9789414,"ООО ""СК СРС""",2457080489,КРАСНОЯРСКИЙ,2022,0.0,0.0,0.0
9789414,"ООО ""СК СРС""",2457080489,КРАСНОЯРСКИЙ,2021,0.0,0.0,0.0
8503914,"ООО ""МСУ ""ЭНЕРГОТЕХМОНТАЖ""",7325128422,УЛЬЯНОВСКАЯ,2021,3961.0,37.0,46.0
7501720,"ООО ""ЖК ""ВЕРБНЫЙ""",1655255530,ТАТАРСТАН,2021,315.0,-89544.0,-89604.0
3794504,"ООО ""А-СТРОЙ""",8603092253,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА,2021,99.0,-4054.0,-3538.0
11342830,"ООО ""НЕФРИТ""",5404167420,НОВОСИБИРСКАЯ,2021,0.0,0.0,0.0
11193134,"ООО ""ЛУНСИНЬ""",5405050425,НОВОСИБИРСКАЯ,2021,0.0,0.0,0.0
10959655,"ООО ""НОВОСТРОЙ-УРАЛ""",7224080446,ТЮМЕНСКАЯ,2022,0.0,0.0,0.0
10959655,"ООО ""НОВОСТРОЙ-УРАЛ""",7224080446,ТЮМЕНСКАЯ,2021,0.0,-208.0,-198.0
2235341,"ООО ""РУССТРОЙСЕРВИС""",5027183343,МОСКОВСКАЯ,2021,1826.0,-91.0,-89.0
2269279,"ЗАО ""КОРПОРАЦИЯ СИТЕХ""",5401141022,НОВОСИБИРСКАЯ,2021,0.0,0.0,0.0
11396943,"ЖСК ""ШИЛКИНСКИЙ""",2543151937,ПРИМОРСКИЙ,2021,0.0,-2611.0,-2608.0
5503490,"ООО ""ФРИЗ""",2510006162,ПРИМОРСКИЙ,2022,0.0,0.0,0.0
5503490,"ООО ""ФРИЗ""",2510006162,ПРИМОРСКИЙ,2021,0.0,0.0,0.0
1078734,"000 ""ММ-СТРОЙ""",1001251320,КАРЕЛИЯ,2021,0.0,0.0,0.0
8471626,"ООО ""АКС-КОМПЛЕКТ""",5904994877,ПЕРМСКИЙ,2021,0.0,0.0,0.0
10910826,"ООО ""ВЕЛЕС""",1660324934,ТАТАРСТАН,2022,0.0,0.0,0.0
10910826,"ООО ""ВЕЛЕС""",1660324934,ТАТАРСТАН,2021,0.0,0.0,0.0
5065957,"ЗАО ""СУ-46""",7811042090,САНКТ-ПЕТЕРБУРГ,2021,0.0,-38.0,-38.0
11473174,"ООО ""БРИКС""",7733363135,МОСКВА,2021,8854.0,-101.0,-101.0
11511436,"ООО ""ТРОЯ""",2373019350,КРАСНОДАРСКИЙ,2022,0.0,0.0,0.0
11511436,"ООО ""ТРОЯ""",2373019350,КРАСНОДАРСКИЙ,2021,0.0,0.0,0.0
11604830,"ООО ""ТОП-ДЖОБ""",6155090424,РОСТОВСКАЯ,2022,20777.0,709.0,1811.0
11604830,"ООО ""ТОП-ДЖОБ""",6155090424,РОСТОВСКАЯ,2021,2982.0,475.0,475.0
9926130,"ООО ""КРИПТОН""",6330073745,САМАРСКАЯ,2022,0.0,-6.0,-6.0
9926130,"ООО ""КРИПТОН""",6330073745,САМАРСКАЯ,2021,0.0,-29.0,-29.0
9912350,"ООО ""ЛИВАДИЯ""",9701049410,МОСКВА,2022,0.0,2590980.0,2619539.0
9912350,"ООО ""ЛИВАДИЯ""",9701049410,МОСКВА,2021,0.0,20710.0,15581.0
9913045,"ООО ""РИА""",2223613371,АЛТАЙСКИЙ,2022,76.0,76.0,76.0
9913045,"ООО ""РИА""",2223613371,АЛТАЙСКИЙ,2021,0.0,0.0,0.0
9921463,"ООО ""РОКВУД ДЕВЕЛОПМЕНТ""",7734390967,МОСКВА,2021,0.0,0.0,0.0
9921463,"ООО ""РОКВУД ДЕВЕЛОПМЕНТ""",7734390967,МОСКВА,2022,0.0,0.0,0.0
9921652,"ООО ""УЮТ ПЛЮС ЯРОСЛАВЛЬ""",7604312365,САНКТ-ПЕТЕРБУРГ,2022,43852.0,688.0,515.0
9921652,"ООО ""УЮТ ПЛЮС ЯРОСЛАВЛЬ""",7604312365,САНКТ-ПЕТЕРБУРГ,2021,25366.0,611.0,458.0
9922415,"ООО ГК ""ТЕХМАКСИМУМ""",7714409578,МОСКВА,2021,0.0,-46.0,-46.0
3649820,"ООО ""СОРБ-СТРОЙ""",7814366293,САНКТ-ПЕТЕРБУРГ,2021,0.0,-449.0,-449.0
3644036,"ООО ""КСМ""",2309085613,КРАСНОДАРСКИЙ,2023,0.0,-247.0,-247.0
3644036,"ООО ""КСМ""",2309085613,КРАСНОДАРСКИЙ,2022,0.0,-93.0,-93.0
3644036,"ООО ""КСМ""",2309085613,КРАСНОДАРСКИЙ,2021,0.0,-1143.0,-1322.0
9518866,"ООО ""ЭВН ПРОЕКТ""",3906975844,КАЛИНИНГРАДСКАЯ,2021,0.0,0.0,0.0
9521541,"ООО ""СТРОЙКОНСАЛТ""",9715230055,МОСКВА,2023,628.0,0.0,8.0
9542884,"ООО ""ФОРУМ-КОНСАЛТ""",7814297956,САНКТ-ПЕТЕРБУРГ,2021,5663.0,-122.0,-122.0
9543623,"ООО ""ЮГСТРОЙИНВЕСТ""",9101032654,КРЫМ,2021,0.0,-8.0,-8.0
9526478,"ООО ""РЕФЕРЕНТ СТРОЙ ГРУПП""",7714364084,МОСКВА,2021,399878.0,7385.0,7385.0
9527434,"ООО ""СКВН""",7716810351,МОСКВА,2021,0.0,-25.0,-25.0
9531088,"ООО ""ТРАНСКОМСТРОЙ""",1660257766,ТАТАРСТАН,2021,0.0,0.0,0.0
9448469,"ООО ""АПРЕЛЬ""",7017386676,ТОМСКАЯ,2023,0.0,0.0,0.0
9448469,"ООО ""АПРЕЛЬ""",7017386676,ТОМСКАЯ,2022,0.0,0.0,0.0
9448469,"ООО ""АПРЕЛЬ""",7017386676,ТОМСКАЯ,2021,7302.0,0.0,53.0
9450100,"ООО ""МСК-РЕГИОН""",7728315746,МОСКВА,2021,21565.0,-895.0,-868.0
9451503,"ООО ""СТРОЙСЕРВИС-К""",1606006901,ТАТАРСТАН,2022,0.0,-88.0,-88.0
9451503,"ООО ""СТРОЙСЕРВИС-К""",1606006901,ТАТАРСТАН,2021,0.0,-110.0,-110.0
9451832,"ООО ""ПРОМБИЗНЕССТРОЙ""",7610111770,ЯРОСЛАВСКАЯ,2021,0.0,0.0,0.0
9452363,"ООО ""СК ""АНКЕР""",7813233406,САНКТ-ПЕТЕРБУРГ,2021,0.0,-3323.0,-3323.0
